train_loss,valid_loss
1.016828945704869,0.8917138278484344
1.000777108328683,0.8788222074508667
0.9992220146315438,0.8871850967407227
1.0082834448133196,0.8677850961685181
0.997319791998182,0.8739814758300781
0.9837001306670052,0.8623011112213135
1.0057964750698634,0.8482261300086975
0.9697846174240112,0.8505374789237976
0.9396018556186131,0.8238212764263153
0.9831868324960981,0.8178428709506989
0.9282738821847099,0.7991501688957214
0.9278329270226615,0.781797856092453
0.8979083299636841,0.7643154561519623
0.8584083489009312,0.7368883490562439
0.8530432326453072,0.7177804112434387
0.81955429485866,0.7015791535377502
0.8147508672305516,0.7123273015022278
0.8023615820067269,0.7053945958614349
0.824198033128466,0.6904595494270325
0.7888103893824986,0.685748815536499
0.7886180877685547,0.6980213820934296
0.7936570133481707,0.6990295052528381
0.7744935410363334,0.6995407044887543
0.8136104345321655,0.6994667947292328
0.7838628802980695,0.7037647664546967
0.7882980193410601,0.6966300010681152
0.8027791976928711,0.6909009516239166
0.7941755737577166,0.7067384719848633
0.7887355004038129,0.7069970369338989
0.8207388945988247,0.6937548220157623
0.7936166780335563,0.7076016068458557
0.7747274552072797,0.6984037756919861
0.7670590962682452,0.7078320384025574
0.780746076788221,0.6982868909835815
0.7984620588166373,0.6901449859142303
0.7744614907673427,0.6880351901054382
0.7827167851584298,0.6890323162078857
0.7691575969968524,0.69377201795578
0.8262132150786263,0.6916773617267609
0.7940414037023272,0.6984078586101532
0.7806685481752668,0.6920774281024933
0.8031535148620605,0.7053177952766418
0.774017368044172,0.6841538548469543
0.7788373487336295,0.6911453306674957
0.7853695835386004,0.6983565986156464
0.7840361510004316,0.6908562481403351
0.7771308932985578,0.6981105506420135
0.7798483116286141,0.6858490407466888
0.7761116623878479,0.6812676787376404
0.7799932360649109,0.6881197094917297
0.7633026923452105,0.7015609741210938
0.766451188496181,0.6977634429931641
0.7785969632012504,0.6902903914451599
0.7707441874912807,0.7010430693626404
0.7539475730487278,0.6853689551353455
0.7538274867194039,0.7010045349597931
0.7583394476345607,0.6811925768852234
0.7995828475270953,0.6837590038776398
0.7678261314119611,0.6729809939861298
0.7656070845467704,0.6853052079677582
0.7459550074168614,0.6893294453620911
0.7467817408697945,0.6835863590240479
0.7389496394566127,0.6893338263034821
0.7453563128198896,0.6746295392513275
0.7325907690184457,0.6798555254936218
0.7220263310841152,0.6868179142475128
0.7320962974003383,0.6806049048900604
0.7367876086916242,0.681778222322464
0.7359628762517657,0.6832173764705658
0.7258936847959246,0.6845731735229492
0.7304333874157497,0.6829602420330048
0.7221136178289141,0.6728011071681976
0.7209882055010114,0.6717599034309387
0.7039552245821271,0.6736558675765991
0.7267024942806789,0.6729393899440765
0.7001307266099113,0.6805767714977264
0.7059311355863299,0.6824756860733032
0.7400593672479902,0.6764653623104095
0.6986552987779889,0.6765844821929932
0.6953428728239877,0.6742054522037506
0.6937980396406991,0.6657463312149048
0.6888143335069928,0.684284508228302
0.6923525077956063,0.6774679124355316
0.6895581398691449,0.668830543756485
0.6757198061261859,0.676587849855423
0.6882572940417698,0.6726346909999847
0.6695004446165902,0.6614796221256256
0.6700072033064706,0.661779373884201
0.6665774498667035,0.6698718965053558
0.6691785199301583,0.6655561327934265
0.6602069565228054,0.6603718996047974
0.6595226781708854,0.6680618524551392
0.6603760634149823,0.6568895876407623
0.6612575479916164,0.6561876237392426
0.6528232182775225,0.6705905795097351
0.6523854987961906,0.663888543844223
0.6540306380816868,0.6574423611164093
0.6567399757249015,0.6557687520980835
0.6517545666013446,0.6721125543117523
0.6594788687569755,0.6662563383579254
