train_loss,valid_loss
0.96636912971735,1.0714395642280579
0.9235308915376663,1.0370930433273315
0.8872202858328819,0.998332142829895
0.8376052975654602,0.9344952404499054
0.7748827710747719,0.8861856162548065
0.750071682035923,0.8785903751850128
0.7363209202885628,0.8770487904548645
0.7145082801580429,0.8733837306499481
0.6865195482969284,0.8697517514228821
0.6499378010630608,0.8771681785583496
0.6168787106871605,0.8833787739276886
0.5881054848432541,0.8750531375408173
0.5660232231020927,0.8720773160457611
0.546647422015667,0.874417781829834
0.5304450877010822,0.8747769296169281
0.5182542353868484,0.8739327192306519
0.5076416581869125,0.8813489079475403
0.4976375140249729,0.8707093894481659
0.49072255939245224,0.8803484439849854
0.482848446816206,0.8752108216285706
0.47392773628234863,0.8731972873210907
0.4672863334417343,0.8887628316879272
0.4595256671309471,0.8742156028747559
0.4532985985279083,0.8863657116889954
0.4458160996437073,0.8877290189266205
0.43898235261440277,0.8890506625175476
0.43242860585451126,0.8935441672801971
0.4261510781943798,0.8984827101230621
0.41896069049835205,0.892406702041626
0.41289062052965164,0.9013592600822449
0.40637748315930367,0.8965416550636292
0.4011731222271919,0.903690367937088
0.39440350979566574,0.8863425254821777
0.38881711289286613,0.9109185338020325
0.3842372037470341,0.9140206277370453
0.3788589909672737,0.9116664528846741
0.37280596047639847,0.9169403314590454
0.3681246414780617,0.9224505126476288
0.3636576011776924,0.914597898721695
0.36027975007891655,0.921676516532898
0.3550814092159271,0.9311268627643585
0.34988439455628395,0.9233561456203461
0.3455114960670471,0.9311500787734985
0.3416980504989624,0.9303199350833893
0.3382561095058918,0.9386196434497833
0.3347201496362686,0.9473535716533661
0.33023666962981224,0.9342197775840759
0.32678118720650673,0.9517765939235687
0.3234928660094738,0.9561976790428162
0.31965017691254616,0.9529470801353455
0.31773149967193604,0.9685182571411133
0.31314896047115326,0.9671311974525452
0.3104339614510536,0.9646206796169281
0.3074340745806694,0.9677571058273315
0.3034576177597046,0.9715676307678223
0.3003871701657772,0.9863865673542023
0.2974889799952507,0.98553466796875
0.29346945509314537,0.9681513607501984
0.2918434925377369,0.986256867647171
0.2893834635615349,0.9926009774208069
0.2859155833721161,0.9985591769218445
0.28291140124201775,1.0027303397655487
0.28018254041671753,1.0031283795833588
0.2775597460567951,1.0013669431209564
0.275277953594923,1.00363689661026
0.2732720673084259,1.013110727071762
0.27053625136613846,1.0124818086624146
0.2682592608034611,1.0231183171272278
0.265210323035717,1.017445683479309
0.2637028433382511,1.0384172201156616
0.2615169659256935,1.0229414701461792
0.2593734599649906,1.0438607931137085
0.25791765563189983,1.0323424935340881
0.2561264168471098,1.0370054244995117
0.2545217704027891,1.0414165556430817
0.2524928878992796,1.0442840456962585
0.25022003054618835,1.0516037344932556
0.24850021302700043,1.0464031100273132
0.2462899200618267,1.0506694912910461
0.24504320323467255,1.0667656064033508
0.24383076466619968,1.0567992329597473
0.24189577996730804,1.0611852407455444
0.2407199926674366,1.0743382573127747
0.23868292942643166,1.0651261806488037
0.23723354563117027,1.0719504356384277
0.2359451912343502,1.0800769925117493
0.2356148399412632,1.06251722574234
0.23444601893424988,1.079684317111969
0.23268281109631062,1.0729516744613647
0.23125925660133362,1.089511752128601
0.23033643886446953,1.080926239490509
0.22987549006938934,1.0825780034065247
0.22773188911378384,1.0858721733093262
0.22684653475880623,1.0948138236999512
0.22561975568532944,1.0897488594055176
0.22422856464982033,1.0930479764938354
0.2226243782788515,1.0865038633346558
0.222529960796237,1.0981090664863586
0.22168442979454994,1.102100908756256
0.22025455348193645,1.0934041738510132
