train_loss,valid_loss
0.8330544240867035,0.8173210352659226
0.7962884095650685,0.8220013201236724
0.7876809729805475,0.8220547646284103
0.7819933166986779,0.8237010955810546
0.7757664036147202,0.826378321647644
0.7727152426031572,0.8299092769622802
0.7687193909777871,0.8350181013345719
0.7664029575601409,0.8393294185400009
0.7633145542084416,0.8404184132814407
0.7637873156161248,0.8456126391887665
0.7574122133134287,0.8467132687568665
0.7540505845335466,0.847840404510498
0.7509265127061289,0.8474106669425965
0.7496486660800402,0.8513867080211639
0.7431228843670857,0.8590156167745591
0.7447787349737143,0.8628352880477905
0.7413035623634918,0.8595525026321411
0.7425795778443541,0.8656459957361221
0.7369612696804578,0.8658919364213944
0.7340865806688236,0.8721172720193863
0.735474913180629,0.8657507002353668
0.7332205817669253,0.8661235004663468
0.7315125797368303,0.8687829524278641
0.7316008632696127,0.8682560861110687
0.7335176083106029,0.876180574297905
0.7306030981148346,0.8692068845033646
0.7281790481338019,0.873210397362709
0.727814573275892,0.8739029943943024
0.7287007819248151,0.8757343828678131
0.7279077119465116,0.877060279250145
0.7286770230607141,0.8779131650924683
0.7266592368294921,0.875679948925972
0.7261132099960423,0.8773144036531448
0.7242322616939303,0.8824693888425827
0.7206114658826515,0.8798413306474686
0.7168323088295853,0.8834114581346512
0.7178004225598106,0.8895169407129287
0.7140820147115973,0.88915134370327
0.712005316456662,0.896347051858902
0.7143020441260519,0.8883855551481247
0.7122249422194082,0.8914058893918991
0.7095067252086688,0.8954788833856583
0.7095882055125659,0.89494988322258
0.7110753813876382,0.8917167365550995
0.708456632457202,0.8954310536384582
0.7079232350180421,0.8990003913640976
0.708180611646628,0.8996203362941741
0.7071396044537991,0.892447492480278
0.7077237073379227,0.9004964023828507
0.7046092228044437,0.9029564142227173
0.7045631808570668,0.902449169754982
0.7044902745681473,0.8997912406921387
0.7040792258479928,0.8942985564470292
0.7020412751390964,0.8930103302001953
0.704861935935443,0.9017732411623001
0.7016470922699457,0.9048476904630661
0.7018260842637171,0.8973901212215424
0.7055691269379628,0.90444375872612
0.7031035815613179,0.9001671314239502
0.7029804542094846,0.9045621275901794
0.7019479101217245,0.9060459434986115
0.7008862193626694,0.9021458119153977
0.7003390230709994,0.9026603847742081
0.6994852506661717,0.8981080740690232
0.6997013755991489,0.9052055925130844
0.6990844614898102,0.9161067306995392
0.7002447888820986,0.9076799809932709
0.6992254227022582,0.9126812726259231
0.7030123079879375,0.9031378388404846
0.6999198334126533,0.9079558044672013
0.6978829457790037,0.9118696808815002
0.6970772569692587,0.9100103259086609
0.698613932615594,0.9126577049493789
0.6968970751460595,0.9048614263534546
0.6962195566937893,0.9017498016357421
0.6960813780374164,0.9095908582210541
0.6958998660498028,0.904755249619484
0.6958512203602851,0.9205284148454667
0.695229042934466,0.9120400100946426
0.695525318006926,0.9138769418001175
0.6947151399865935,0.9034781336784363
0.695016921321048,0.9060390055179596
0.6937709352638148,0.9175314158201218
0.6949803572666796,0.9166319459676743
0.6960782491708104,0.91300008893013
0.6932976283604586,0.9111988127231598
0.6945351588575146,0.9143809139728546
0.6927655029900467,0.9185120582580566
0.6919729785074161,0.9102976709604264
0.6936874170846576,0.9227244466543197
0.6944938634015336,0.9122863352298737
0.6925982621651662,0.9186832696199417
0.6947677112832854,0.9337946623563766
0.6925773318809799,0.91366548538208
0.6918449794189839,0.9110004723072052
0.6905472097517569,0.9068481355905533
0.6918987820420084,0.9185782104730607
0.6918561571761023,0.905402448773384
0.6899023101299624,0.9075802624225616
0.6898957581459721,0.9099279403686523
0.6900191005272202,0.9153320908546447
0.6903171780743177,0.9159494191408157
0.6922249009337607,0.9146553933620453
0.6907334614403641,0.916156217455864
0.6885667322557184,0.9113284826278687
0.6878187845024881,0.9198482573032379
0.6870408065711395,0.9140720814466476
0.6907917826990538,0.9039405763149262
0.6895805318144304,0.9084593385457993
0.6890792710871636,0.9130360007286071
0.6884671072416668,0.9177798211574555
0.6883279560487482,0.9182851046323777
0.689219775833661,0.9082785457372665
0.6871017987215067,0.9080905348062516
0.6874181424515157,0.9082897126674652
0.6855973955951159,0.9041977375745773
0.6861753780630571,0.9134542852640152
0.6873065150236781,0.9106244891881943
0.6852424876599372,0.9119978755712509
0.6894586093818085,0.9158730179071426
0.6885300588004196,0.9352329730987549
0.6876456330094156,0.9155084639787674
0.6856355304959454,0.9204678863286972
0.6862934744810756,0.9092131972312927
0.6847097307820863,0.9001866519451142
0.6879245789745186,0.9135659635066986
0.684973855561848,0.9120843231678009
0.6856148310854465,0.9182430148124695
0.685312067406087,0.9050271272659302
0.6849778905699525,0.9247643649578094
0.6919226284268536,0.8992960542440415
0.6851766667788541,0.9160809576511383
0.6842279404024535,0.9229297637939453
0.6849730822104442,0.900574404001236
0.6835685485525976,0.9163932621479034
0.686379274235496,0.910588139295578
0.6888390621052513,0.9200759619474411
0.6837184134917923,0.908933362364769
0.6823463734192184,0.9337006568908691
0.6832382075394257,0.9147243827581406
0.6819734663902959,0.9150031417608261
0.6830113952672934,0.9106724441051484
0.6841350861742527,0.9131969511508942
0.6829290080674087,0.9140564233064652
0.6838383433185046,0.9170440882444382
0.6839556188523015,0.925042137503624
0.6826279004917869,0.9230083227157593
0.6828859289990196,0.9187480390071869
0.6817570366436922,0.9185065597295761
0.6838542728484431,0.9100861817598342
0.6830699956869777,0.9304388731718063
0.6801815538466731,0.9113582879304886
0.6857561008839668,0.9087083369493485
0.6837791249721865,0.9069891065359116
0.6821190201783482,0.9092880517244339
0.6874876029883759,0.9425010830163956
0.7131524055818969,0.908318766951561
0.6864273555671112,0.9064043909311295
0.6849430376970316,0.9099269926548004
0.6826627231851409,0.9070143282413483
0.6808568541007706,0.9297205626964569
0.6891366273541993,0.9030456244945526
0.6824055902565582,0.9262389689683914
0.6842114774486686,0.9216038376092911
0.6819842872740347,0.9116336166858673
0.6797993235950228,0.9123287618160247
0.6801461275619797,0.9247193962335587
0.6821209629879722,0.9189899981021881
0.680390892904016,0.9185852080583572
0.6798761660539652,0.9142680794000626
0.6819706363014028,0.9335869133472443
0.6869404889360259,0.9127572566270828
0.6795290700996979,0.9103345096111297
0.681569084336486,0.9174467027187347
0.6825036232984518,0.9227327406406403
0.6802982265436197,0.9177417308092117
0.6796021491666383,0.9239380300045014
0.682484183130385,0.9240107059478759
0.6817852500118787,0.9126132726669312
0.6800158016289337,0.9286654502153396
0.6792672321766238,0.9055297702550889
0.6818266118629069,0.9248825281858444
0.6790650554850132,0.9220641672611236
0.6808446381665483,0.9179397761821747
0.6810660226435601,0.9112285226583481
0.6807496668417242,0.9217497736215592
0.6809415251393861,0.9237751662731171
0.6801234845873676,0.9191524833440781
0.6828581690788269,0.920926833152771
0.6793626924104328,0.9256995707750321
0.6798258604882639,0.9351583957672119
0.6822540646866907,0.9338938355445862
0.6804646804362913,0.9232143610715866
0.6802521099018145,0.9207488715648651
0.6821286504781698,0.9059077471494674
0.686125311670424,0.9203246831893921
0.6796661019325256,0.9050340265035629
0.6790318126919903,0.9158778309822082
0.6839003585561921,0.9221891343593598
0.6784373748151562,0.9292143613100052
